group_id,phase,context,shape_bucket,session_ids,execution_class_id,class_signature,candidate_ids,semantic_plan_ids,raw_sample_count,p50_ms,mean_ms,cv,ci95_low_ms,ci95_high_ms,noise_aware_best,production_default_class,fingerprint_stable,contaminated
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03,exec_7e7de70a814b6faa,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,20,0.050969600677490234,0.05111295968294144,0.011183323068289765,0.0506879985332489,0.05145599842071533,True,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03,exec_59268c1583107a7e,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,20,0.050944000482559204,0.0513126403093338,0.015238047147084705,0.05073919892311096,0.052019202709198,True,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03,exec_cc84a16f31372ca7,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,20,0.053913599252700804,0.05397248059511185,0.011789392488634462,0.053529602289199826,0.054451840370893484,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03,exec_94093b9523601a31,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,20,0.053299200534820554,0.05361407995223999,0.014182405020738054,0.05304319858551025,0.05414400100708008,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03,exec_e27523834763a323,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,20,0.054016000032424925,0.05418752014636994,0.013345800956231646,0.053657600283622736,0.054502397775650024,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03,exec_13c177e7134587f1,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,20,0.052070397138595584,0.05205759942531586,0.012578593004381867,0.051583999395370485,0.05242879986763001,True,True,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04,exec_a2ac49f077d29770,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,20,0.04991999864578247,0.05004287973046303,0.0152564592919073,0.04943360090255737,0.05035519897937775,True,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04,exec_8b2f29c1177b797f,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,20,0.05012480020523071,0.05030656009912491,0.016114114360634462,0.04963839948177338,0.050944000482559204,True,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04,exec_77c5f96e61eca216,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,20,0.053683200478553766,0.05376000016927719,0.014213688257533224,0.0531711995601654,0.054092800617218016,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04,exec_e2dda86a44bc70f0,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,20,0.05273600220680237,0.05296640068292617,0.016197936687552216,0.05245440006256104,0.053401601314544675,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04,exec_bc68aafd46f9d8b9,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,20,0.053376001119613645,0.05333504021167755,0.015321875760493864,0.0527616024017334,0.05368319749832153,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04,exec_54d1e297ef5d2424,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,20,0.05073919892311096,0.050997759699821475,0.014440770407021785,0.05053440034389496,0.051226239651441574,True,True,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_2dd13e33560c20fe,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,20,0.07884799689054489,0.08135679811239242,0.08048702043994933,0.07884799689054489,0.0798719972372055,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_7d5c7a12a87b7bcf,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,20,0.0798719972372055,0.08028159886598588,0.046156436007804,0.07833599671721458,0.08038399741053581,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_6ba7894e105cb514,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,20,0.08396799862384796,0.08412159867584705,0.03040650924666892,0.08294399827718735,0.08396799862384796,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_6ef41f4e5663ee17,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,20,0.08191999793052673,0.08273919820785522,0.04317237195012986,0.08089599758386612,0.08294399827718735,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_6e40271f29e13afe,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,20,0.08294399827718735,0.08284159824252128,0.03051610593423689,0.08191999793052673,0.08294399827718735,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_af5ce6abb2bafb12,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,20,0.0798719972372055,0.07982079796493054,0.026804960428667698,0.07884799689054489,0.0798719972372055,True,True,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03,exec_d3138babb0800898,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,20,0.07884799689054489,0.07956479787826538,0.02925889426246237,0.07833599671721458,0.0798719972372055,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03,exec_528dd70a7c208313,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,20,0.07884799689054489,0.08074239790439605,0.06876263817827394,0.07782399654388428,0.08089599758386612,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03,exec_178c2bf869fa9d1a,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,20,0.08345599845051765,0.08407039865851403,0.027634373540113416,0.08243199810385704,0.08499199897050858,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03,exec_776a958976da4370,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,20,0.08191999793052673,0.08243199810385704,0.02401356562488233,0.08089599758386612,0.08294399827718735,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03,exec_d5373d0b74ded389,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,20,0.08294399827718735,0.0838655985891819,0.03040269602481511,0.08243199810385704,0.08499199897050858,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03,exec_2c125605b42c837b,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,20,0.0798719972372055,0.08079359754920006,0.04349871199542871,0.07884799689054489,0.08191999793052673,True,True,True,False
